al_geo_id	al_vote_id	countyfp10	vap	statefp10	vtdst10	ctyvtd	geo_old	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	name	pop100	al_agg	fraction	v24	precinct	tot08	usp_d_08	usp_r_08	usp_tot	uss_d_08	uss_r_08	uss_tot	ush_d_08_1	ush_r_08_1	ush_tot__1_	tot06	ush_d_06_1	ush_r_06_1	gov_d_06	gov_r_06	ltgov_d_06	ltgov_r_06	ag_d_06	ag_r_06	sos_d_06	sos_r_06	treas_d_06	treas_r_06	audit_d_06	audit_r_06	ush_d_08	ush_d_06	ush_r_08	ush_r_06	p_08	s_08	h_08	g_06	a_06	h_06	l_06	y_06	t_06	d_06	av	ndv	nrv
1595	"2112"	103	2914	1	"18-1"	"103 18-1"	"0110318-1"	"0110318-1"	"A"	"Neel Fire Dept"	"Neel Fire Dept"	0	"G5240"	"N"	60501594	815468	34.47556	-87.044304	"Neel Fire Dept"	3907	"2914"	"1"	"NA"	"NEEL VOLUNTEER FIRE"		230.0	1215.0	1467.0	179.0	1258.0	1439.0	256.0	1151.0	1409.0	1063.0	269.0	734.0	351.0	657.0	540.0	494.0	429.0	589.0	359.0	632.0	316.0	648.0	384.0	527.0	256.0	269.0	1151.0	734.0	0.15916955	0.124565065	0.18194741	0.3482143	0.42141452	0.26819542	0.52224374	0.36226034	0.32780084	0.4215148	0.3137326	453.3436	991.6564
1596	"2092"	103	1308	1	"1-Feb"	"103 39113"	"011032-1"	"011032-1"	"A"	"Decatur Fire and Rescue- 4119 Old Highway 31"	"Decatur Fire and Rescue- 4119 Old Highway 31"	0	"G5240"	"N"	17667189	333002	34.503136	-87.00997	"Decatur Fire and Rescue- 4119 Old Highway 31"	1635	"2963"	"0.441444482"	"NA"	"DECATUR FIRE & RESCUE, DECATUR FIRE & RESCUE 8"		189.37968	710.2842	904.5197	143.02802	746.0412	889.9521	100.2079	539.0037	641.4188	682.47314	93.58623	404.8046	164.6588	498.3908	244.1188	425.99393	214.98346	444.5346	184.08235	473.2285	133.75768	503.2467	168.19035	438.7958	148.54607	143.02802	574.98145	388.69186	0.2105005	0.16087389	0.15676795	0.24833556	0.32597056	0.2689913	0.36429513	0.28005373	0.2099792	0.2770909	0.25028586	225.17314	674.4907
1597	"2103"	103	6206	1	"10-Mar"	"103 39150"	"011033-10"	"011033-10"	"A"	"Julian Harris Elem School"	"Julian Harris Elem School"	0	"G5240"	"N"	13609263	107324	34.57584	-87.04075	"Julian Harris Elem School"	8158	"6206"	"1"	"NA"	"JULIAN HARRIS ELEMENTARY 1, 2, 3"		964.0	2435.0	3424.0	800.0	2543.0	3348.0	1471.0	1855.0	3341.0	2033.0	1457.0	0.0	610.0	1378.0	820.0	1174.0	742.0	1220.0	644.0	1313.0	535.0	1377.0	634.0	1201.0	1471.0	1457.0	1855.0	0.0	0.28361282	0.23930602	0.442273	0.30684105	0.3781855	1.0	0.4112337	0.32907513	0.2798117	0.34550408	0.4015843	1364.985	2034.015
1598	"2132"	103	1370	1	"17-1"	"103 17-1"	"0110317-1"	"0110317-1"	"A"	"West Morgan/ East Law. Water Authority"	"West Morgan/ East Law. Water Authority"	0	"G5240"	"N"	34260340	310754	34.542786	-87.08074	"West Morgan/ East Law. Water Authority"	1818	"1370"	"1"	"NA"	"W MORGAN E LAWRENCE WATER AUTH"		114.0	608.0	726.0	99.0	618.0	717.0	132.0	575.0	709.0	487.0	105.0	356.0	126.0	346.0	189.0	286.0	158.0	313.0	152.0	313.0	120.0	333.0	148.0	287.0	132.0	105.0	575.0	356.0	0.15789473	0.1380753	0.18670438	0.26694915	0.3354565	0.22776572	0.39789474	0.3268817	0.26490065	0.3402299	0.26427528	190.80675	531.19324
1599	"2087"	103	2115	1	"16-Mar"	"103 39156"	"011033-16"	"011033-16"	"A"	"Cedar Ridge Middle School"	"Cedar Ridge Middle School"	0	"G5240"	"N"	18369415	111352	34.529022	-87.03826	"Cedar Ridge Middle School"	2810	"2115"	"1"	"NA"	"CEDAR RIDGE MIDDLE SCH"		324.0	1324.0	1662.0	230.0	1394.0	1628.0	578.0	1019.0	1602.0	1186.0	833.0	0.0	299.0	856.0	412.0	742.0	377.0	772.0	337.0	790.0	243.0	847.0	310.0	743.0	578.0	833.0	1019.0	0.0	0.19660194	0.14162561	0.3619286	0.25887445	0.3281114	1.0	0.35701907	0.29902396	0.22293578	0.29439697	0.34605178	570.29333	1077.7067
1600	"2109"	103	927	1	"20-1"	"103 20-1"	"0110320-1"	"0110320-1"	"A"	"Massey FD"	"Massey FD"	0	"G5240"	"N"	77365684	199952	34.348167	-87.06373	"Massey FD"	1224	"927"	"1"	"NA"	"MASSEY FIRE STATION 1"		88.0	377.0	472.0	83.0	384.0	468.0	101.0	352.0	453.0	343.0	101.0	217.0	149.0	178.0	201.0	130.0	165.0	157.0	127.0	193.0	109.0	204.0	128.0	163.0	101.0	101.0	352.0	217.0	0.18924731	0.17773019	0.22295806	0.45565748	0.5124224	0.31761006	0.60725075	0.396875	0.34824282	0.43986255	0.36678565	170.55533	294.44467
1601	"2089"	103	1569	1	"14-Mar"	"103 39154"	"011033-14"	"011033-14"	"A"	"Chestnut Grove Elem School"	"Chestnut Grove Elem School"	0	"G5240"	"N"	5818928	70386	34.530468	-87.00911	"Chestnut Grove Elem School"	2048	"1569"	"1"	"NA"	"CHESTNUT GROVE ELEM"		245.0	1003.0	1263.0	183.0	1064.0	1247.0	424.0	800.0	1229.0	969.0	664.0	0.0	226.0	723.0	303.0	652.0	274.0	663.0	240.0	690.0	183.0	732.0	230.0	637.0	424.0	664.0	800.0	0.0	0.1963141	0.14675221	0.34640524	0.23814541	0.29242262	1.0	0.3172775	0.2580645	0.2	0.26528257	0.3260664	406.93088	841.0691
1602	"2078"	103	616	1	"9-Mar"	"103 39149"	"011033-9"	"011033-9"	"P"	"American Legion Building"	"American Legion Building"	0	"G5240"	"S"	7037898	1225365	34.53915	-86.970215	"American Legion Building"	868	"5217"	"0.118075522"	"NA"	"AMERICAN LEGION HARTSELLE 1, 2, AMERICAN LEGION DECATUR"		75.80449	253.03584	334.2718	62.58003	264.7253	327.77765	5.0772476	15.82212	20.899368	240.04753	166.25034	9.564117	83.36132	148.18478	113.58865	120.55511	93.87004	138.3845	82.180565	148.42093	69.31033	155.03316	85.60475	131.6542	67.893425	166.95879	95.28695	4.7820587	0.23052065	0.1911977	0.24293785	0.3600204	0.40416878	0.9721554	0.48512354	0.3563748	0.30894735	0.39402175	0.39454684	129.7429	199.09743
1603	"2099"	103	1317	1	"26-1"	"103 26-1"	"0110326-1"	"0110326-1"	"A"	"Ebenezer Volunteer Fire Dept"	"Ebenezer Volunteer Fire Dept"	0	"G5240"	"N"	56953589	189325	34.33429	-86.84374	"Ebenezer Volunteer Fire Dept"	1740	"1317"	"1"	"NA"	"EBENEZER VOLUNTEER FIRE"		93.0	483.0	588.0	88.0	481.0	571.0	128.0	421.0	551.0	452.0	110.0	316.0	148.0	268.0	214.0	227.0	162.0	265.0	159.0	257.0	134.0	274.0	160.0	232.0	128.0	110.0	421.0	316.0	0.16145833	0.15465729	0.23315118	0.35576922	0.3793911	0.25821596	0.48526078	0.38221154	0.32843137	0.40816328	0.314671	181.2505	394.7495
1604	"2100"	103	1099	1	"25-1"	"103 25-1"	"0110325-1"	"0110325-1"	"A"	"Eva Volunteer FD"	"Eva Volunteer FD"	0	"G5240"	"N"	43868074	273831	34.331306	-86.74888	"Eva Volunteer FD"	1430	"1099"	"1"	"NA"	"EVA VFD"		132.0	504.0	654.0	117.0	532.0	650.0	142.0	494.0	637.0	498.0	129.0	335.0	193.0	269.0	267.0	219.0	185.0	292.0	189.0	271.0	152.0	303.0	186.0	244.0	142.0	129.0	494.0	335.0	0.20754717	0.18027735	0.22327045	0.41774893	0.38784066	0.27801725	0.5493827	0.41086957	0.33406594	0.43255815	0.3421578	217.61237	418.38763
1605	"2110"	103	1033	1	"1-Mar"	"103 39141"	"011033-1"	"011033-1"	"A"	"Morgan Co Courthouse"	"Morgan Co Courthouse"	0	"G5240"	"N"	1175424	254664	34.610535	-86.9809	"Morgan Co Courthouse"	1125	"1033"	"1"	"NA"	"MORGAN CO COURTHOUSE"		145.0	283.0	434.0	102.0	330.0	432.0	196.0	232.0	429.0	316.0	237.0	0.0	101.0	210.0	136.0	173.0	140.0	165.0	116.0	188.0	83.0	212.0	104.0	173.0	196.0	237.0	232.0	0.0	0.33878505	0.2361111	0.45794392	0.32475883	0.45901638	1.0	0.44012946	0.38157895	0.28135592	0.37545127	0.4295131	183.8316	244.1684
1606	"2121"	103	3123	1	"5-Mar"	"103 39145"	"011033-5"	"011033-5"	"A"	"Somerville Rd Elem School"	"Somerville Rd Elem School"	0	"G5240"	"N"	3769371	1175996	34.59719	-86.96387	"Somerville Rd Elem School"	4318	"3123"	"1"	"NA"	"SOMERVILLE RD ELEMENTARY 1, 2"		533.0	654.0	1207.0	438.0	754.0	1194.0	52.0	135.0	187.0	803.0	45.0	94.0	316.0	476.0	419.0	370.0	385.0	403.0	362.0	422.0	304.0	465.0	355.0	380.0	337.0	283.0	252.5	47.0	0.44903117	0.36744967	0.27807486	0.3989899	0.48857868	0.8575758	0.531052	0.46173468	0.3953186	0.4829932	0.47107986	559.17175	627.82825
1607	"2134"	103	2343	1	"6-Mar"	"103 39146"	"011033-6"	"011033-6"	"A"	"Woodmeade Elem School"	"Woodmeade Elem School"	0	"G5240"	"N"	2767043	7088	34.585632	-87.006294	"Woodmeade Elem School"	3078	"2343"	"1"	"NA"	"WOODMEADE ELEMENTARY 1"		546.0	836.0	1399.0	454.0	917.0	1376.0	743.0	619.0	1368.0	988.0	740.0	0.0	413.0	551.0	526.0	446.0	453.0	497.0	410.0	540.0	369.0	551.0	443.0	458.0	743.0	740.0	619.0	0.0	0.39507958	0.33114514	0.5455213	0.42842323	0.4768421	1.0	0.54115224	0.43157893	0.40108696	0.4916759	0.5042505	696.87427	685.12573
1608	"2082"	103	5342	1	"8-Mar"	"103 39148"	"011033-8"	"011033-8"	"A"	"Austinville Elem School"	"Austinville Elem School"	0	"G5240"	"N"	5932461	108379	34.565247	-86.99814	"Austinville Elem School"	7079	"5342"	"1"	"NA"	"AUSTINVILLE ELEMENTARY 1, 2"		723.0	1306.0	2054.0	619.0	1382.0	2004.0	1045.0	947.0	1997.0	1285.0	996.0	0.0	517.0	743.0	684.0	561.0	603.0	619.0	542.0	672.0	485.0	699.0	566.0	581.0	1045.0	996.0	947.0	0.0	0.35633317	0.30934533	0.5245984	0.41031745	0.49345335	1.0	0.5493976	0.44645798	0.4096284	0.4934612	0.4992993	1013.07825	1015.92175
1609	"2094"	103	2263	1	"4-Mar"	"103 39144"	"011033-4"	"011033-4"	"A"	"Decatur High School"	"Decatur High School"	0	"G5240"	"N"	3002115	0	34.59552	-86.97951	"Decatur High School"	2767	"2263"	"1"	"NA"	"DECATUR HIGH SCHOOL"		315.0	582.0	910.0	247.0	642.0	891.0	446.0	437.0	887.0	605.0	479.0	0.0	208.0	380.0	307.0	290.0	287.0	300.0	252.0	335.0	195.0	378.0	252.0	300.0	446.0	479.0	437.0	0.0	0.35117057	0.27784026	0.50509626	0.3537415	0.48892674	1.0	0.5142379	0.42930153	0.34031415	0.45652175	0.47171506	423.12842	473.87158
1610	"2081"	103	1778	1	"3-Mar"	"103 39143"	"011033-3"	"011033-3"	"A"	"Aquadome Rec Center"	"Aquadome Rec Center"	0	"G5240"	"N"	1759328	0	34.589725	-86.99239	"Aquadome Rec Center"	2639	"1778"	"1"	"NA"	"AQUADOME RECREATION CENTER"		441.0	284.0	727.0	404.0	302.0	706.0	482.0	229.0	712.0	402.0	333.0	0.0	239.0	153.0	268.0	126.0	238.0	149.0	238.0	149.0	233.0	145.0	243.0	130.0	482.0	333.0	229.0	0.0	0.6082759	0.57223797	0.67791843	0.6096939	0.6149871	1.0	0.680203	0.6149871	0.6164021	0.65147454	0.664618	481.84805	243.15195
1611	"2131"	103	929	1	"2-Mar"	"103 39142"	"011033-2"	"011033-2"	"A"	"West Decatur Elem School"	"West Decatur Elem School"	0	"G5240"	"N"	1459896	0	34.59381	-87.00195	"West Decatur Elem School"	1352	"929"	"1"	"NA"	"W DECATUR ELEMENTARY SCHOOL"		441.0	131.0	573.0	394.0	167.0	561.0	448.0	118.0	567.0	336.0	289.0	0.0	219.0	116.0	238.0	95.0	230.0	100.0	235.0	95.0	225.0	100.0	242.0	82.0	448.0	289.0	118.0	0.0	0.77097905	0.7023173	0.79151946	0.65373135	0.6969697	1.0	0.7147147	0.7121212	0.6923077	0.74691355	0.7481574	427.94604	144.05397
1612	"2111"	103	759	1	"13-Mar"	"103 39153"	"011033-13"	"011033-13"	"A"	"Morgan Co Dept Of Human Resources"	"Morgan Co Dept Of Human Resources"	0	"G5240"	"N"	4225580	73903	34.57125	-86.97061	"Morgan Co Dept Of Human Resources"	978	"759"	"1"	"NA"	"MORGAN COUNTY DHR"		107.0	370.0	484.0	75.0	405.0	480.0	93.0	379.0	472.0	397.0	68.0	313.0	67.0	319.0	106.0	284.0	144.0	242.0	92.0	293.0	63.0	317.0	88.0	274.0	47.0	34.0	189.5	156.5	0.22431865	0.15625	0.1970339	0.17357513	0.373057	0.17847769	0.2717949	0.23896104	0.16578947	0.24309392	0.22223517	106.00617	370.99384
1613	"2133"	103	1419	1	"2-Apr"	"103 39173"	"011034-2"	"011034-2"	"A"	"Walter Jackson Elem School"	"Walter Jackson Elem School"	0	"G5240"	"N"	1483199	0	34.57884	-86.96507	"Walter Jackson Elem School"	1770	"1419"	"1"	"NA"	"WALTER JACKSON ELEM"		225.0	518.0	753.0	173.0	570.0	744.0	212.0	514.0	728.0	542.0	136.0	384.0	169.0	363.0	232.0	302.0	215.0	307.0	178.0	346.0	140.0	368.0	176.0	298.0	212.0	136.0	514.0	384.0	0.30282637	0.23283984	0.29201102	0.31766918	0.4118774	0.26153848	0.4344569	0.33969465	0.27559054	0.37130803	0.32398126	240.71806	502.28195
1614	"2097"	103	2443	1	"3-Apr"	"103 39174"	"011034-3"	"011034-3"	"A"	"Eastwood Elem School"	"Eastwood Elem School"	0	"G5240"	"N"	6518599	3058026	34.57906	-86.94188	"Eastwood Elem School"	3258	"2443"	"1"	"NA"	"EASTWOOD ELEMENTARY 1"		357.0	1532.0	1909.0	216.0	1664.0	1884.0	278.0	1583.0	1866.0	1564.0	265.0	1233.0	287.0	1251.0	454.0	1085.0	504.0	1013.0	372.0	1150.0	258.0	1230.0	332.0	1069.0	278.0	265.0	1583.0	1233.0	0.18898888	0.114893615	0.14938205	0.18660598	0.33223468	0.17690253	0.29499674	0.24441524	0.1733871	0.23697358	0.20987804	396.45963	1492.5404
1615	"2113"	103	3547	1	"15-Mar"	"103 39155"	"011033-15"	"011033-15"	"A"	"Frances Nungester Elem School"	"Frances Nungester Elem School"	0	"G5240"	"N"	8362730	63725	34.532825	-86.99382	"Frances Nungester Elem School"	4694	"3547"	"1"	"NA"	"NUNGESTER ELEMENTARY 1, 2"		678.0	971.0	1671.0	610.0	1028.0	1639.0	897.0	718.0	1623.0	1005.0	766.0	0.0	377.0	609.0	478.0	510.0	414.0	558.0	402.0	563.0	336.0	618.0	391.0	522.0	897.0	766.0	718.0	0.0	0.41115826	0.37240538	0.55541795	0.38235295	0.42592594	1.0	0.48380566	0.41658032	0.35220125	0.42825848	0.48281062	796.1547	852.8453
1616	"2095"	103	1294	1	"7-Mar"	"103 39147"	"011033-7"	"011033-7"	"A"	"Decatur Utilities Auditorium"	"Decatur Utilities Auditorium"	0	"G5240"	"N"	1826077	0	34.58193	-86.99447	"Decatur Utilities Auditorium"	1610	"1294"	"1"	"NA"	"DECATUR UTILITIES"		190.0	377.0	572.0	151.0	404.0	558.0	293.0	258.0	555.0	428.0	322.0	0.0	164.0	245.0	224.0	194.0	199.0	215.0	175.0	238.0	139.0	258.0	179.0	207.0	293.0	322.0	258.0	0.0	0.33509701	0.27207208	0.53176045	0.400978	0.48067632	1.0	0.53588516	0.42372882	0.35012594	0.46373057	0.47940543	271.82288	295.17712
1617	"2092"	103	1655	1	"1-Apr"	"103 39172"	"011034-1"	"011034-1"	"P"	"Decatur Fire & Rescue Station"	"Decatur Fire & Rescue Station"	0	"G5240"	"S"	18295828	4958712	34.545708	-86.95025	"Decatur Fire & Rescue Station"	2036	"2963"	"0.558555518"	"NA"	"DECATUR FIRE & RESCUE, DECATUR FIRE & RESCUE 8"		239.62032	898.7158	1144.4802	180.97198	943.9588	1126.048	126.7921	681.9963	811.5812	863.52686	118.41377	512.19543	208.3412	630.6092	308.8812	539.0061	272.01654	562.4654	232.91765	598.77155	169.24232	636.7533	212.80965	555.20416	187.95393	180.97198	727.51855	491.80814	0.2105005	0.16087389	0.15676795	0.24833556	0.32597056	0.2689913	0.36429513	0.28005373	0.2099792	0.2770909	0.25028586	284.90945	853.4267
1618	"2106"	103	2283	1	"1-Aug"	"103 39294"	"011038-1"	"011038-1"	"P"	"Lacey's Spring School"	"Lacey's Spring School"	0	"G5240"	"S"	55651472	2304151	34.540096	-86.595146	"Lacey's Spring School"	3010	"2283"	"1"	"NA"	"LACEYS SPRING SCHOOL GYM"		177.0	760.0	952.0	143.0	791.0	937.0	195.0	717.0	915.0	632.0	152.0	443.0	158.0	466.0	228.0	381.0	194.0	411.0	178.0	415.0	151.0	424.0	182.0	367.0	195.0	152.0	717.0	443.0	0.18890075	0.15310493	0.2138158	0.25320512	0.32066116	0.2554622	0.37438422	0.30016863	0.2626087	0.33151183	0.26538232	248.66325	688.33673
1619	"2092"	103	0	1	"17-Mar"	"103 39157"	"011033-17"	"011033-17"	"A"	"Decatur Fire & Rescue"	"Decatur Fire & Rescue"	0	"G5240"	"N"	66935	0	34.520424	-86.96593	"Decatur Fire & Rescue"	0	"2963"	"0"	"NA"	"DECATUR FIRE & RESCUE, DECATUR FIRE & RESCUE 8"		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0													
1620	"2137"	105	1880	1	"4"	"105 4"	"11054"	"011054"	"A"	"UCH-Airport-Armory"	"UCH-Airport-Armory"	0	"G5240"	"N"	15051611	144543	32.62495	-87.31222	"UCH-Airport-Armory"	2304	"5016"	"0.374800638"	"NA"	"AIRPORT, NATIONAL GUARD ARMORY 1, 2, 3, UNIONTOWN CITY HALL 1, 2 "		798.70013	288.5965	1091.7943	749.2265	319.33014	1069.681	912.6395	0.0	919.76074	0.0	649.5295	0.0	490.23923	227.87878	529.5933	182.90271	497.36044	209.13876	487.2408	214.38597	449.38596	251.11642	492.86285	193.02232	912.6395	649.5295	0.0	0.0	0.73457426	0.7011575	1.0	0.68267226	0.7039788	1.0	0.743293	0.6944444	0.64151955	0.71857923	0.7620219	828.5439	258.75278
1621	"2137"	105	1495	1	"1"	"105 1"	"11051"	"011051"	"A"	"National Guard Armory"	"National Guard Armory"	0	"G5240"	"N"	263223199	2208232	32.657692	-87.37612	"National Guard Armory"	2035	"5016"	"0.298046252"	"NA"	"AIRPORT, NATIONAL GUARD ARMORY 1, 2, 3, UNIONTOWN CITY HALL 1, 2 "		635.13654	229.49562	868.20874	595.79443	253.93541	850.624	725.7426	0.0	731.4055	0.0	516.51416	0.0	389.84448	181.21213	421.13934	145.44656	395.5074	166.30981	387.4601	170.48245	357.35745	199.691	391.93082	153.49382	725.7426	516.51416	0.0	0.0	0.73457426	0.7011575	1.0	0.68267226	0.7039788	1.0	0.743293	0.6944444	0.64151955	0.71857923	0.7620219	658.86865	205.76352
1622	"2137"	105	1641	1	"2"	"105 2"	"11052"	"011052"	"A"	"Uniontown City Hall-Airport"	"Uniontown City Hall-Airport"	0	"G5240"	"N"	414134499	3152902	32.538033	-87.380165	"Uniontown City Hall-Airport"	2330	"5016"	"0.32715311"	"NA"	"AIRPORT, NATIONAL GUARD ARMORY 1, 2, 3, UNIONTOWN CITY HALL 1, 2 "		697.16327	251.9079	952.997	653.97906	278.73444	933.69495	796.6178	0.0	802.83374	0.0	566.95636	0.0	427.91626	198.90909	462.26733	159.65071	434.13217	182.55144	425.29904	187.13158	392.2566	219.19258	430.20633	168.48386	796.6178	566.95636	0.0	0.0	0.73457426	0.7011575	1.0	0.68267226	0.7039788	1.0	0.743293	0.6944444	0.64151955	0.71857923	0.7620219	723.213	225.85815
1623	"2147"	105	153	1	"6"	"105 6"	"11056"	"011056"	"A"	"North Perry Fire Station"	"North Perry Fire Station"	0	"G5240"	"N"	106436805	94510	32.760315	-87.42938	"North Perry Fire Station"	184	"153"	"1"	"NA"	"NORTH PERRY FIRE STATION"		63.0	147.0	212.0	64.0	143.0	207.0	105.0	0.0	106.0		105.0	0.0	65.0	64.0	81.0	51.0	65.0	65.0	54.0	74.0	44.0	83.0	58.0	63.0	105.0	105.0	0.0	0.0	0.3	0.30917874	1.0	0.503876	0.5	1.0	0.6136364	0.421875	0.3464567	0.47933885	0.5474362	114.96159	95.03841
1624	"2143"	105	534	1	"7"	"105 7"	"11057"	"011057"	"A"	"Heiberger Grocery-Armory"	"Heiberger Grocery-Armory"	0	"G5240"	"N"	232113547	1387356	32.783485	-87.33051	"Heiberger Grocery-Armory"	646	"534"	"1"	"NA"	"METAL BLDG HEIBERGER GROCERY"		76.0	220.0	299.0	80.0	216.0	296.0	171.0	0.0	174.0																171.0		0.0		0.25675675	0.27027026	1.0								0.509009	150.66667	145.33333
1625	"2150"	105	126	1	"8"	"105 8"	"11058"	"011058"	"A"	"Severe"	"Severe"	0	"G5240"	"N"	153756993	1521287	32.780594	-87.17752	"Severe"	147	"126"	"1"	"NA"	"SEVERE"		20.0	59.0	82.0	22.0	58.0	80.0	41.0	0.0	41.0		52.0	0.0	29.0	40.0	36.0	32.0	30.0	37.0	24.0	40.0	19.0	47.0	27.0	35.0	41.0	52.0	0.0	0.0	0.25316456	0.275	1.0	0.42028984	0.4477612	1.0	0.5294118	0.375	0.28787878	0.43548387	0.502399	39.68952	39.31048
1626	"2149"	105	101	1	"13"	"105 13"	"110513"	"0110513"	"A"	"Radforville"	"Radforville"	0	"G5240"	"N"	95579623	1292610	32.613255	-87.1998	"Radforville"	127	"101"	"1"	"NA"	"RADFORDVILLE"		61.0	70.0	131.0	58.0	72.0	130.0	94.0	0.0	94.0		86.0	0.0	56.0	46.0	60.0	37.0	52.0	46.0	55.0	36.0	39.0	56.0	50.0	33.0	94.0	86.0	0.0	0.0	0.46564886	0.44615385	1.0	0.54901963	0.53061223	1.0	0.6185567	0.6043956	0.4105263	0.60240966	0.6227323	81.57793	49.42207
1627	"2141"	105	380	1	"11"	"105 11"	"110511"	"0110511"	"A"	"Ocmulgee Fire Station"	"Ocmulgee Fire Station"	0	"G5240"	"N"	238600141	720629	32.59149	-87.10862	"Ocmulgee Fire Station"	475	"380"	"1"	"NA"	"FIRE STATION HWY 219"		130.0	109.0	239.0	119.0	116.0	235.0	186.0	0.0	187.0		151.0	0.0	97.0	78.0	113.0	60.0	98.0	71.0	106.0	62.0	93.0	77.0	108.0	58.0	186.0	151.0	0.0	0.0	0.54393303	0.506383	1.0	0.5542857	0.57988167	1.0	0.65317917	0.63095236	0.5470588	0.6506024	0.66662765	159.324	79.675995
1628	"2140"	105	258	1	"9"	"105 9"	"11059"	"011059"	"A"	"Pinetucky"	"Pinetucky"	0	"G5240"	"N"	194053796	122400	32.75049	-87.098045	"Pinetucky"	306	"258"	"1"	"NA"	"EAST PERRY VOLUNTEER FIRE DEPARTMENT"		40.0	86.0	126.0	42.0	83.0	125.0	63.0	0.0	64.0		62.0	0.0	41.0	48.0	51.0	40.0	37.0	52.0	37.0	52.0	36.0	53.0	44.0	42.0	63.0	62.0	0.0	0.0	0.31746033	0.336	1.0	0.46067417	0.41573033	1.0	0.5604396	0.41573033	0.40449437	0.5116279	0.5422157	68.319176	57.68082
1629	"2138"	105	1470	1	"3"	"105 3"	"11053"	"011053"	"A"	"Community Life Bldg"	"Community Life Bldg"	0	"G5240"	"N"	150970195	274047	32.387745	-87.474266	"Community Life Bldg"	2037	"1470"	"1"	"NA"	"COMMUNITY LIFE BUILDING 1"		1011.0	62.0	1073.0	945.0	94.0	1040.0	1002.0	0.0	1003.0	0.0	635.0	0.0	578.0	75.0	605.0	43.0	562.0	83.0	592.0	41.0	556.0	75.0	598.0	27.0	1002.0	635.0	0.0	0.0	0.94221807	0.9095284	1.0	0.8851455	0.8713178	1.0	0.93364197	0.93522906	0.88114107	0.9568	0.93150216	999.50183	73.49815
1630	"2164"	107	341	1	"1300"	"107 1300"	"11071300"	"011071300"	"A"	"Forest Comm Center"	"Forest Comm Center"	0	"G5240"	"N"	61756445	157093	33.448887	-88.22416	"Forest Comm Center"	401	"341"	"1"	"NA"	"FOREST"		33.0	189.0	222.0	28.0	183.0	211.0	31.0	178.0	209.0	154.0	27.0	121.0	33.0	120.0	42.0	109.0	37.0	110.0	37.0	110.0	39.0	108.0	40.0	106.0	31.0	27.0	178.0	121.0	0.14864865	0.13270143	0.14832535	0.21568628	0.25170067	0.18243243	0.2781457	0.25170067	0.26530612	0.2739726	0.21486199	47.699364	174.30064
1631	"2168"	107	478	1	"1100"	"107 1100"	"11071100"	"011071100"	"A"	"Liberty School"	"Liberty School"	0	"G5240"	"N"	110030556	243735	33.493027	-88.18218	"Liberty School"	586	"478"	"1"	"NA"	"LIBERTY"		113.0	215.0	331.0	105.0	217.0	323.0	114.0	209.0	323.0	181.0	58.0	122.0	58.0	119.0	78.0	102.0	64.0	115.0	68.0	112.0	64.0	116.0	67.0	113.0	114.0	58.0	209.0	122.0	0.3445122	0.32608697	0.3529412	0.32768363	0.3575419	0.32222223	0.43333334	0.37777779	0.35555556	0.37222221	0.35698768	117.091965	210.90804
1632	"2158"	107	213	1	"1200"	"107 1200"	"11071200"	"011071200"	"A"	"Bethlehem Voting District"	"Bethlehem Voting District"	0	"G5240"	"N"	69711458	62235	33.495735	-88.06584	"Bethlehem Voting District"	258	"213"	"1"	"NA"	"BETHLEHEM"		8.0	113.0	123.0	10.0	108.0	118.0	11.0	106.0	117.0	87.0	11.0	72.0	22.0	61.0	26.0	55.0	22.0	60.0	21.0	57.0	15.0	59.0	15.0	53.0	11.0	11.0	106.0	72.0	0.0661157	0.084745765	0.094017096	0.26506025	0.2682927	0.13253012	0.32098764	0.26923078	0.2027027	0.22058824	0.1924271	23.283678	97.716324
1633	"2170"	107	214	1	"1400"	"107 1400"	"11071400"	"011071400"	"A"	"McShan Comm Center"	"McShan Comm Center"	0	"G5240"	"N"	55575390	817514	33.38929	-88.14371	"McShan Comm Center"	284	"214"	"1"	"NA"	"MCSHAN"		36.0	107.0	143.0	36.0	103.0	139.0	18.0	76.0	94.0	99.0	28.0	58.0	34.0	62.0	47.0	48.0	37.0	50.0	32.0	55.0	39.0	47.0	43.0	41.0	26.0	17.0	38.0	29.0	0.25174826	0.2589928	0.19148937	0.35416666	0.42528737	0.36956522	0.49473685	0.3678161	0.45348838	0.5119048	0.36791956	52.6125	90.387505
